mainCategory,title,averageRating,ratingNumber,features,description,price,images,videos,store,categories,parent asin,boughtTogether,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gift Cards,"Amazon.com $10 Gift Cards, Pack of 3 with Greeting Cards (Thank You Design)",2.6,3,"Contains 3 Gift Cards affixed inside blank greeting cards with separate mailing envelopes', 'Gift Card has no fees and no expiration date', 'No returns and no refunds on Gift Cards', 'Gift Card is redeemable towards millions of items storewide at Amazon.com', 'Scan and redeem any Gift Card with a mobile or tablet device via the Amazon App', 'Free One-Day Shipping (where available)', 'Customized gift message, if chosen at check-out, only appears on packing slip and not on the actual gift card or carrier'","""Amazon.com Gift Cards are the perfect way to give them exactly what they're hoping for - even if you don't know what it is. Amazon.com Gift Cards are redeemable for millions of items across Amazon.com. Item delivered is a single physical Amazon.com Gift Card. Gift card is attached to a folded blank greeting card and is packed in an individual 5.25 x 7.25 inch envelope. Envelope is delivered sealed. An additional 5 x 7 inch unsealed envelope is also provided.""",,"{'thumb': 'https://m.media-amazon.com/images/I/41YEihhrryL. SX38 SY50 CR,0,0,38,50 .jpg', 'large': 'https://m.media-amazon.com/images/I/41YEihhrryL.jpg', 'variant': 'MAIN', 'hi res': 'https://m.media-amazon.com/images/I/81K8FLGR0PL. SL1500 .jpg'}, {'thumb': 'https://m.media-amazon.com/images/I/41raq6aRlSL. SX38 SY50 CR,0,0,38,50 .jpg', 'large': 'https://m.media-amazon.com/images/I/41raq6aRlSL.jpg', 'variant': 'PT01', 'hi res': 'https://m.media-amazon.com/images/I/819xGKmJWmL. SL1500 .jpg'}, {'thumb': 'https://m.media-amazon.com/images/I/312Yas+bbYL. SX38 SY50 CR,0,0,38,50 .jpg', 'large': 'https://m.media-amazon.com/images/I/312Yas+bbYL.jpg', 'variant': 'PT02', 'hi res': 'https://m.media-amazon.com/images/I/71KBQCSYw4L. SL1500 .jpg'}, {'thumb': 'https://m.media-amazon.com/images/I/41S14FG65PL. SX38 SY50 CR,0,0,38,50 .jpg', 'large': 'https://m.media-amazon.com/images/I/41S14FG65PL.jpg', 'variant': 'PT03', 'hi res': 'https://m.media-amazon.com/images/I/61Fy+0cE8nL. SL1427 .jpg'}",,Amazon,"Gift Cards', 'Gift Card Recipients', 'For Him'",B00X0CGXO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gift Cards,Amazon Hallmark Gift Card or Money Holder: Geometric Shapes for Any Occasion,3.6,6,"Coated paper.', '6.25"" H x 4.5"" W', 'Insert money or a gift card and let the celebration begin!'",,3.99,"{'thumb': 'https://m.media-amazon.com/images/I/41Vy111QGVL. SX38 SY50 CR,0,0,38,50 .jpg', 'large': 'https://m.media-amazon.com/images/I/41Vy111QGVL.jpg', 'variant': 'MAIN', 'hi res': 'https://m.media-amazon.com/images/I/71rVxCVqrWL. SL1470 .jpg'}, {'thumb': 'https://m.media-amazon.com/images/I/41NtpBqu1-L. SX38 SY50 CR,0,0,38,50 .jpg', 'large': 'https://m.media-amazon.com/images/I/41NtpBqu1-L.jpg', 'variant': 'PT01', 'hi res': 'https://m.media-amazon.com/images/I/71iDgWXNX8L. SL1470 .jpg'}, {'thumb': 'https://m.media-amazon.com/images/I/41VYtA8CLnL. SX38 SY50 CR,0,0,38,50 .jpg', 'large': 'https://m.media-amazon.com/images/I/41VYtA8CLnL.jpg', 'variant': 'PT02', 'hi res': 'https://m.media-amazon.com/images/I/71iQ-G+K8fL. SL1470 .jpg'}",,Amazon,"Gift Cards', 'Gift Card Holders'",B01GF6WAC8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gift Cards,Amazon.com Gift Card in a Black Gift Box (Thank You Card Design),4.7,360,"Gift Card is nested inside a specialty gift box', 'Gift Card has no fees and no expiration date', 'No returns and no refunds on Gift Cards', 'Gift Card is redeemable towards millions of items storewide at Amazon.com', 'Scan and redeem any Gift Card with a mobile or tablet device via the Amazon App', 'Free One-Day Shipping (where available)', 'Customized gift message, if chosen at check-out, only appears on packing slip and not on the actual gift card or carrier'","""Amazon.com Gift Cards are the perfect way to give them exactly what they're hoping for - even if you don't know what it is. Amazon.com Gift Cards are redeemable for millions of items across Amazon.com. Item delivered is a single physical Amazon.com Gift Card nested inside a tin Gift Box.""",,"{'thumb': 'https://m.media-amazon.com/images/I/41RBBaD6ggL. SX38 SY50 CR,0,0,38,50 .jpg', 'large': 'https://m.media-amazon.com/images/I/41RBBaD6ggL.jpg', 'variant': 'MAIN', 'hi res': 'https://m.media-amazon.com/images/I/81ByGgMTFrL. SL1500 .jpg'}, {'thumb': 'https://m.media-amazon.com/images/I/3114hD7aK3L. SX38 SY50 CR,0,0,38,50 .jpg', 'large': 'https://m.media-amazon.com/images/I/3114hD7aK3L.jpg', 'variant': 'PT01', 'hi res': 'https://m.media-amazon.com/images/I/71bpJh92uoL. SL1500 .jpg'}, {'thumb': 'https://m.media-amazon.com/images/I/41K+tYbY-+L. SX38 SY50 CR,0,0,38,50 .jpg', 'large': 'https://m.media-amazon.com/images/I/41K+tYbY-+L.jpg', 'variant': 'PT02', 'hi res': 'https://m.media-amazon.com/images/I/71TxU4rjZGL. SL1500 .jpg'}, {'thumb': 'https://m.media-amazon.com/images/I/31GZH1j2v0L. SX38 SY50 CR,0,0,38,50 .jpg', 'large': 'https://m.media-amazon.com/images/I/31GZH1j2v0L.jpg', 'variant': 'PT03', 'hi res': 'https://m.media-amazon.com/images/I/61UJgp1pQzL. SL1500 .jpg'}, {'thumb': 'https://m.media-amazon.com/images/I/419skYGXA+L. SX38 SY50 CR,0,0,38,50 .jpg', 'large': 'https://m.media-amazon.com/images/I/419skYGXA+L.jpg', 'variant': 'PT04', 'hi res': 'https://m.media-amazon.com/images/I/81ZkFXoxK0L. SL1500 .jpg'}, {'thumb': 'https://m.media-amazon.com/images/I/41OKG4M89kL. SX38 SY50 CR,0,0,38,50 .jpg', 'large': 'https://m.media-amazon.com/images/I/41OKG4M89kL.jpg', 'variant': 'PT05', 'hi res': 'https://m.media-amazon.com/images/I/81uwhOYw4IL. SL1500 .jpg'}",,Amazon,"Gift Cards', 'Gift Card Recipients', 'For Him'",B008EN45W4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gift Cards,"Brinker Gift Cards, Multipack of 3",4.8,407,"Contains 3 plastic gift cards in your choice of design.', 'Give the gift of flavor. Brinker is dedicated to serving the world a great taste of life.', ""Redeem at retail location nationwide including Chili's Grill & Bar, On The Border, and Maggiano's Little Italy."", 'No returns and no refunds on gift cards.'",,30,"{'thumb': 'https://m.media-amazon.com/images/I/51jQu0tHFsL. SX38 SY50 CR,0,0,38,50 .jpg', 'large': 'https://m.media-amazon.com/images/I/51jQu0tHFsL.jpg', 'variant': 'MAIN', 'hi res': 'https://m.media-amazon.com/images/I/71dt8pYRNVL. SL1500 .jpg'}",,Brinker,"Gift Cards', 'Gift Card Categories', 'Restaurants'",B00EEHVH1G,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gift Cards,Sears Gift Card,4.6,139,"Visit one of our 3,000 participating Kmart and Sears locations.', 'Present the gift card for redemption at most any register. See an associate for details ', 'Redemption Instore and Online', 'No returns and no refunds on gift cards.'","With brands like Craftsman, Kenmore, & DieHard, Sears brings the good life to families across America. Redeemable at over 3,000 retail locations and online.'",,"{'thumb': 'https://m.media-amazon.com/images/I/51-oPCXzvpL. SX38 SY50 CR,0,0,38,50 .jpg', 'large': 'https://m.media-amazon.com/images/I/51-oPCXzvpL.jpg', 'variant': 'MAIN', 'hi res': None}",,Sears,"Gift Cards', 'Gift Card Categories', 'Automotive & Industrial'",B0172ZRLD4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Amazon Home,Holiday Gift Card Tin (1 Tin Only) - Styles Will Vary,2.7,14,,,,"{'thumb': 'https://m.media-amazon.com/images/I/51IPY7iJ82L. AC US75 .jpg', 'large': 'https://m.media-amazon.com/images/I/51IPY7iJ82L. AC .jpg', 'variant': 'MAIN', 'hi res': None}",,The Tin Box Company,"Gift Cards', 'Gift Card Holders'",B00A4CRRH8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gift Cards,Boston Market Gift Card,4.8,431,"Your Boston Market gift card may only be used to make purchases at Boston Market restaurants.', 'Redemption: Instore and Online', 'No returns and no refunds on gift cards.'","Boston Market creates fresh, delicious home style meals - just like you would prepare at home if you had the time; without all the hassle of preparation and clean-up. The Boston Market menu features rotisserie roasted chicken, home style entrees, sandwiches, salads, soups, sides & desserts.'",50,"{'thumb': 'https://m.media-amazon.com/images/I/5110bVd6P8L. SX38 SY50 CR,0,0,38,50 .jpg', 'large': 'https://m.media-amazon.com/images/I/5110bVd6P8L.jpg', 'variant': 'MAIN', 'hi res': None}",,Boston Market,"Gift Cards', 'Gift Card Categories', 'Restaurants'",B00BXLSS8Q,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gift Cards,"Amazon.com $50 Gift Cards, Pack of 10 (Amazon Kindle Card Design)",5,2,"Contains 10 Gift Cards', 'Gift Card has no fees and no expiration date', 'No returns and no refunds on Gift Cards', 'Gift Card is redeemable towards millions of items storewide at Amazon.com', 'Scan and redeem any Gift Card with a mobile or tablet device via the Amazon App', 'Free One-Day Shipping (where available)', 'Customized gift message, if chosen at check-out, only appears on packing slip and not on the actual gift card or carrier'","""Amazon Gift Cards are the perfect way to give someone exactly what they're hoping for. Recipients can choose from millions of items storewide. Amazon Gift Cards never expire, so they can buy something immediately or wait for that sale of a lifetime.""",,"{'thumb': 'https://m.media-amazon.com/images/I/51s3g6tnL5L. SX38 SY50 CR,0,0,38,50 .jpg', 'large': 'https://m.media-amazon.com/images/I/51s3g6tnL5L.jpg', 'variant': 'MAIN', 'hi res': 'https://m.media-amazon.com/images/I/816BjaeTn6L. SL1500 .jpg'}, {'thumb': 'https://m.media-amazon.com/images/I/41+HfklJPCL. SX38 SY50 CR,0,0,38,50 .jpg', 'large': 'https://m.media-amazon.com/images/I/41+HfklJPCL.jpg', 'variant': 'PT01', 'hi res': 'https://m.media-amazon.com/images/I/61tOCNzBueL. SL1020 .jpg'}",,Amazon,"Gift Cards', 'Gift Card Recipients', 'For Him'",B005ESMIQM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gift Cards,Amazon.com Gift Card in a Gift Box (Various Thank You Designs),4.9,5017,"Gift Card is nested inside a specialty gift box', 'Gift Card has no fees and no expiration date', 'No returns and no refunds on Gift Cards', 'Gift amount may not be printed on Gift Cards', 'Gift Card is redeemable towards millions of items storewide at Amazon.com', 'Scan and redeem any Gift Card with a mobile or tablet device via the Amazon App', 'Free One-Day Shipping (where available)', 'Customized gift message, if chosen at check-out, only appears on packing slip and not on the actual gift card or carrier'","""Amazon.com Gift Cards are the perfect way to give them exactly what they're hoping for - even if you don't know what it is. Amazon.com Gift Cards are redeemable for millions of items across Amazon.com. Item delivered is a single physical Amazon.com Gift Card nested inside or with a free gift accessory.""",,"{'thumb': 'https://m.media-amazon.com/images/I/51SccGv92-L. SX38 SY50 CR,0,0,38,50 .jpg', 'large': 'https://m.media-amazon.com/images/I/51SccGv92-L.jpg', 'variant': 'MAIN', 'hi res': 'https://m.media-amazon.com/images/I/81ZAHRE9ULL. SL1500 .jpg'}, {'thumb': 'https://m.media-amazon.com/images/I/41d+zheKjmL. SX38 SY50 CR,0,0,38,50 .jpg', 'large': 'https://m.media-amazon.com/images/I/41d+zheKjmL.jpg', 'variant': 'PT01', 'hi res': 'https://m.media-amazon.com/images/I/81kTopKzhtL. SL1500 .jpg'}, {'thumb': 'https://m.media-amazon.com/images/I/41g8ix7qF1L. SX38 SY50 CR,0,0,38,50 .jpg', 'large': 'https://m.media-amazon.com/images/I/41g8ix7qF1L.jpg', 'variant': 'PT02', 'hi res': 'https://m.media-amazon.com/images/I/71XWfB7feXL. SL1500 .jpg'}, {'thumb': 'https://m.media-amazon.com/images/I/51WGaIPYriL. SX38 SY50 CR,0,0,38,50 .jpg', 'large': 'https://m.media-amazon.com/images/I/51WGaIPYriL.jpg', 'variant': 'PT03', 'hi res': 'https://m.media-amazon.com/images/I/81GU8F4Up2L. SL1416 .jpg'}, {'thumb': 'https://m.media-amazon.com/images/I/51RgMFluQoL. SX38 SY50 CR,0,0,38,50 .jpg', 'large': 'https://m.media-amazon.com/images/I/51RgMFluQoL.jpg', 'variant': 'PT04', 'hi res': 'https://m.media-amazon.com/images/I/91nJ3yO6CnL. SL1500 .jpg'}, {'thumb': 'https://m.media-amazon.com/images/I/51X5WdH777L. SX38 SY50 CR,0,0,38,50 .jpg', 'large': 'https://m.media-amazon.com/images/I/51X5WdH777L.jpg', 'variant': 'PT05', 'hi res': 'https://m.media-amazon.com/images/I/81iV--ZV37L. SL1500 .jpg'}",,Amazon,"Gift Cards', 'Gift Card Recipients', 'For Him'",B06X42G6CK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gift Cards,Princess Cruises Gift Card,4.6,80,"Redeem your Gift Card when booking online, through Cruise Personlizer, or by calling your travel consultant.', 'Redemption: Instore and Online', 'No returns and no refunds on gift cards.'","A recognized leader in worldwide cruising, Princess offers approximately 1.7 million passengers each year the opportunity to escape to the top destinations around the globe, aboard a fleet of 17 modern vessels.'",100,"{'thumb': 'https://m.media-amazon.com/images/I/41BNqY5GWHL. SX38 SY50 CR,0,0,38,50 .jpg', 'large': 'https://m.media-amazon.com/images/I/41BNqY5GWHL.jpg', 'variant': 'MAIN', 'hi res': None}",,Princess Cruise Line,"Gift Cards', 'Gift Card Categories', 'Travel & Leisure'",B07MZRXYLS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gift Cards,Amazon.com Gift Card in a Gift Tag,4.8,903,"Gift Card is inside a gift tag-shaped carrier', 'Gift Card has no fees and no expiration date', 'No returns and no refunds on Gift Cards', 'Gift Card is redeemable towards millions of items storewide at Amazon.com', 'Scan and redeem any Gift Card with a mobile or tablet device via the Amazon App', 'Free One-Day Shipping (where available)', 'Customized gift message, if chosen at check-out, only appears on packing slip and not on the actual gift card or carrier'","""Amazon.com Gift Cards are the perfect way to give them exactly what they're hoping for - even if you don't know what it is. Amazon.com Gift Cards are redeemable for millions of items across Amazon.com. Item delivered is a single physical Amazon.com Gift Card nested inside or with a free gift accessory.""",,"{'thumb': 'https://m.media-amazon.com/images/I/414Dp+TrH6L. SX38 SY50 CR,0,0,38,50 .jpg', 'large': 'https://m.media-amazon.com/images/I/414Dp+TrH6L.jpg', 'variant': 'MAIN', 'hi res': 'https://m.media-amazon.com/images/I/81t2uYlY2gL. SL1500 .jpg'}, {'thumb': 'https://m.media-amazon.com/images/I/41JvD8-hDyL. SX38 SY50 CR,0,0,38,50 .jpg', 'large': 'https://m.media-amazon.com/images/I/41JvD8-hDyL.jpg', 'variant': 'PT01', 'hi res': 'https://m.media-amazon.com/images/I/81izyNoytvL. SL1500 .jpg'}, {'thumb': 'https://m.media-amazon.com/images/I/41KL9kU5RYL. SX38 SY50 CR,0,0,38,50 .jpg', 'large': 'https://m.media-amazon.com/images/I/41KL9kU5RYL.jpg', 'variant': 'PT02', 'hi res': 'https://m.media-amazon.com/images/I/91ab3SRvXmL. SL1500 .jpg'}, {'thumb': 'https://m.media-amazon.com/images/I/41by9h6R0HL. SX38 SY50 CR,0,0,38,50 .jpg', 'large': 'https://m.media-amazon.com/images/I/41by9h6R0HL.jpg', 'variant': 'PT03', 'hi res': 'https://m.media-amazon.com/images/I/61ZQG1QvhcL. SL1196 .jpg'}, {'thumb': 'https://m.media-amazon.com/images/I/41nFuvKMSJL. SX38 SY50 CR,0,0,38,50 .jpg', 'large': 'https://m.media-amazon.com/images/I/41nFuvKMSJL.jpg', 'variant': 'PT05', 'hi res': 'https://m.media-amazon.com/images/I/71NkVi3Y1WL. SL1500 .jpg'}, {'thumb': 'https://m.media-amazon.com/images/I/41ywxuu9EjL. SX38 SY50 CR,0,0,38,50 .jpg', 'large': 'https://m.media-amazon.com/images/I/41ywxuu9EjL.jpg', 'variant': 'PT06', 'hi res': 'https://m.media-amazon.com/images/I/61uj5aP8WBL. SL1341 .jpg'}, {'thumb': 'https://m.media-amazon.com/images/I/310N5WOr+PL. SX38 SY50 CR,0,0,38,50 .jpg', 'large': 'https://m.media-amazon.com/images/I/310N5WOr+PL.jpg', 'variant': 'PT12', 'hi res': None}",,Amazon,"Gift Cards', 'Gift Card Recipients', 'For Him'",B01FERR1VE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gift Cards,Total Wine & More Gift Card,4.8,576,"Total Wine & More gift cards are perfect for any occasion!', 'Gift cards only redeemable in store, not redeemable online.', 'No returns and no refunds on gift cards.'",,25,"{'thumb': 'https://m.media-amazon.com/images/I/41oe-rn-QyL. SX38 SY50 CR,0,0,38,50 .jpg', 'large': 'https://m.media-amazon.com/images/I/41oe-rn-QyL.jpg', 'variant': 'MAIN', 'hi res': 'https://m.media-amazon.com/images/I/71J6EB9HsTL. SL1500 .jpg'}",,Total Wine & More,"Gift Cards', 'Gift Card Categories', 'Specialty Cards'",B09HK2VKCH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gift Cards,Amazon.com Gift Card - $50 (Christmas Tree design) (Previous generation),4,41,"Plastic Gift card is affixed inside a blank greeting card with a separate mailing envelope', 'No returns and no refunds on Gift cards', 'Gift card has no fees and no expiration date', 'Gift card is redeemable towards millions of items storewide at Amazon.com', 'Free One-Day Shipping'","""Amazon.com Gift Cards are the perfect way to give them exactly what they're hoping for - even if you don't know what it is. Amazon.com Gift Cards are redeemable for millions of items across Amazon.com. Item delivered is a single physical Amazon.com Gift Card. Gift card is attached to a folded blank greeting card and is packed in an individual 5.25 x 7.25 inch envelope. Envelope is delivered sealed. An additional 5 x 7 inch unsealed envelope is also provided.""",,"{'thumb': 'https://m.media-amazon.com/images/I/415luNFJ9yL. SX38 SY50 CR,0,0,38,50 .jpg', 'large': 'https://m.media-amazon.com/images/I/415luNFJ9yL.jpg', 'variant': 'MAIN', 'hi res': 'https://m.media-amazon.com/images/I/71CyLbQ1FUL. SL1500 .jpg'}, {'thumb': 'https://m.media-amazon.com/images/I/418VAKLJZrL. SX38 SY50 CR,0,0,38,50 .jpg', 'large': 'https://m.media-amazon.com/images/I/418VAKLJZrL.jpg', 'variant': 'PT01', 'hi res': 'https://m.media-amazon.com/images/I/81WztBhDxQL. SL1500 .jpg'}, {'thumb': 'https://m.media-amazon.com/images/I/31IKvoSH84L. SX38 SY50 CR,0,0,38,50 .jpg', 'large': 'https://m.media-amazon.com/images/I/31IKvoSH84L.jpg', 'variant': 'PT02', 'hi res': 'https://m.media-amazon.com/images/I/71P-aioUbVL. SL1500 .jpg'}, {'thumb': 'https://m.media-amazon.com/images/I/31Pt-UaEb3L. SX38 SY50 CR,0,0,38,50 .jpg', 'large': 'https://m.media-amazon.com/images/I/31Pt-UaEb3L.jpg', 'variant': 'PT03', 'hi res': 'https://m.media-amazon.com/images/I/71gM+36UN8L. SL1500 .jpg'}",,Amazon,"Gift Cards', 'Occasions', 'Christmas'",BT00CTP11I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gift Cards,Rita's Italian Ice Gift Card,4.9,158,"This Rita’s gift card is redeemable for retail products at participating Rita’s shops. This card must be presented at the time of purchase and this card will not be reissued for any reason.', 'Redemption: Instore', 'No returns and no refunds on gift cards.'","""Rita’s Franchise Company, LLC, headquartered in Trevose, PA, is the largest Italian Ice concept in the nation with around 600 units operating in 31 states. Rita’s is continuing to grow nationally and internationally through franchise opportunities. The popular Rita's chain offers a variety of frozen treats including its famous Italian Ice, made fresh daily with real fruit, available in over 80 flavors, Old-Fashioned Frozen Custard, Milkshakes, Sundaes, Frozen Custard Cakes, Custard Cookie Sandwiches, layered Gelati, as well as its signature Misto, Blendini and Concrete creations. Since 1984, “Ice, Custard, Happiness” has been the brand’s motto, and for over 30 years Rita’s is still dedicated to serving up a big dose of happiness with our freshly made, delicious, custom treats, in a fun-filled atmosphere.""",25,"{'thumb': 'https://m.media-amazon.com/images/I/41vEYgeoBRL. SX38 SY50 CR,0,0,38,50 .jpg', 'large': 'https://m.media-amazon.com/images/I/41vEYgeoBRL.jpg', 'variant': 'MAIN', 'hi res': None}",,Rita's Italian Ice,"Gift Cards', 'Gift Card Categories', 'Restaurants'",B07SRH9KL1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gift Cards,Texas Land & Cattle Gift Card,5,4,"Treat your friends or family to a great steak house dining experience with a Texas Land & Cattle Steak House gift card!', 'Featuring generous portions of high quality mesquite-grilled steaks, famous signature smoked sirloin, chicken, ribs and seafood, Texas Land & Cattle is sure to please.', 'Gift cards may be redeemed at any Texas Land & Cattle locations', 'No returns and no refunds on gift cards.'","Treat your friends or family to a great steak house dining experience with a Texas Land & Cattle Steak House gift card! Featuring generous portions of high quality mesquite-grilled steaks, famous signature smoked sirloin, chicken, ribs and seafood, Texas Land & Cattle is sure to please.'",,"{'thumb': 'https://m.media-amazon.com/images/I/51sQwsFHZDL. SX38 SY50 CR,0,0,38,50 .jpg', 'large': 'https://m.media-amazon.com/images/I/51sQwsFHZDL.jpg', 'variant': 'MAIN', 'hi res': 'https://m.media-amazon.com/images/I/91iWNgjlrML. SL1500 .jpg'}, {'thumb': 'https://m.media-amazon.com/images/I/51MmShKPexL. SX38 SY50 CR,0,0,38,50 .jpg', 'large': 'https://m.media-amazon.com/images/I/51MmShKPexL.jpg', 'variant': 'PT01', 'hi res': 'https://m.media-amazon.com/images/I/91AM7i6J1GL. SL1500 .jpg'}",,Texas Land & Cattle,"Gift Cards', 'Gift Card Categories', 'Restaurants'",B00BXLWB1Q,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
